ID,Model,Source,Price,Rating,Reviews,URL,Scraped_At
1878,iPhone 17,Amazon,133578.73,4.3,"Nice design, works well for business.",https://www.amazon.in/Apple-iPhone-17/dp/gf95810827,8/26/2025 0:03
1879,iPhone 16,Flipkart,79496.29,4.3,Satisfied with the user interface.,https://www.flipkart.com/apple-iphone-16/p/itmFZLJEZKG,8/6/2025 5:34
1880,iPhone 15,Flipkart,139590.4,4.8,Best phone for entertainment.,https://www.flipkart.com/apple-iphone-15/p/itmrmTwSDTH,9/26/2025 18:56
1881,iPhone 15,Flipkart,96797.96,4.6,Best phone for personal use.,https://www.flipkart.com/iphone-15/p/itmaNrKeDpa,7/29/2025 22:09
1882,iPhone 16,Flipkart,105760.68,4.3,"Nice features, works well for personal use.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmmpWYlWzz,7/22/2025 2:04
1883,iPhone 15,Amazon,60225.92,4.6,Absolutely love the screen clarity.,https://www.amazon.in/dp/Nt02695913,6/10/2025 2:42
1884,iPhone 15,Amazon,120230.72,4.6,reliable overall experience.,https://www.amazon.in/Apple-iPhone-15/dp/ax25789856,8/16/2025 12:36
1885,iPhone 15,Flipkart,74506.5,4.9,Perfect for multimedia.,https://www.flipkart.com/iphone-15/p/itmgwQMLsMT,8/12/2025 16:09
1886,iPhone 16,Amazon,129290.92,4.2,Great display and good for travel.,https://www.amazon.in/Apple-iPhone-16/dp/rE63907612,9/19/2025 3:07
1887,iPhone 15,Amazon,87446.85,4.3,Good phone with exceptional functionality.,https://www.amazon.in/dp/Lv70323492,8/20/2025 7:25
1888,iPhone 15,Flipkart,129421.76,4.2,Great display and good for gaming.,https://www.flipkart.com/iphone-15/p/itmLMScULLC,6/13/2025 11:50
1889,iPhone 15,Amazon,161288.13,4.5,Incredible display quality.,https://www.amazon.in/Apple-iPhone-15/dp/zu38197960,8/8/2025 21:23
1890,iPhone 17,Amazon,142270.91,4,"Nice connectivity, works well for business.",https://www.amazon.in/Apple-iPhone-17/dp/ei13531762,7/19/2025 0:10
1891,iPhone 15,Amazon,144029.1,4.8,Absolutely love the display.,https://www.amazon.in/Apple-iPhone-15/dp/kg61659528,9/20/2025 9:31
1892,iPhone 16,Flipkart,98685.82,4.2,"Nice durability, works well for social media.",https://www.flipkart.com/apple-iphone-16/p/itmyYbnpFQG,9/22/2025 9:11
1893,iPhone 15,Amazon,99451.1,4.3,Great display and good for family use.,https://www.amazon.in/Apple-iPhone-15/dp/rM22362584,6/14/2025 3:10
1894,iPhone 15,Flipkart,90553.5,4,Great user interface and good for travel.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmBxRQKDKP,6/13/2025 14:05
1895,iPhone 17,Flipkart,142486.89,4.1,Great display and good for multimedia.,https://www.flipkart.com/iphone-17/p/itmZomhQcHx,7/29/2025 11:44
1896,iPhone 16,Flipkart,78234.72,4.1,Great sound quality and good for personal use.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmeSaDWXuN,8/9/2025 18:47
1897,iPhone 15,Flipkart,118106.91,5,Highly recommend for business.,https://www.flipkart.com/iphone-15/p/itmazGsaRBL,8/11/2025 4:15
1898,iPhone 15,Flipkart,115272.9,4.4,Great sound quality and good for daily use.,https://www.flipkart.com/iphone-15/p/itmqlifPJFU,6/16/2025 14:12
1899,iPhone 15,Flipkart,88917.75,4.8,Perfect for professional tasks.,https://www.flipkart.com/apple-iphone-15/p/itmAHqBRtBh,6/2/2025 12:26
1900,iPhone 15,Flipkart,70995.49,4.7,Highly recommend for personal use.,https://www.flipkart.com/apple-iphone-15/p/itmltjAELaH,9/4/2025 18:59
1901,iPhone 15,Flipkart,116180.47,4.5,Perfect for professional tasks.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmmBTGgYmL,6/9/2025 7:15
1902,iPhone 15,Flipkart,77593.99,4.1,Satisfied with the features.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmiRTWMVLA,8/19/2025 1:08
1903,iPhone 15,Flipkart,126460.14,4.4,Good phone with incredible functionality.,https://www.flipkart.com/iphone-15/p/itmlHFACVhM,8/12/2025 1:23
1904,iPhone 15,Flipkart,138455.02,4.1,Good phone with reliable responsiveness.,https://www.flipkart.com/apple-iphone-15/p/itmrzIOagdg,8/12/2025 14:40
1905,iPhone 16,Amazon,76207.11,4.3,Satisfied with the camera quality.,https://www.amazon.in/Apple-iPhone-16/dp/br46691285,5/18/2025 2:27
1906,iPhone 16,Flipkart,88205.73,4.5,Perfect for daily use.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmWCuxSEUi,4/25/2025 8:00
1907,iPhone 16,Flipkart,68884.8,4.5,Highly recommend for entertainment.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmEbTVzLkZ,8/27/2025 14:51
1908,iPhone 17,Flipkart,93241.15,3.7,Good functionality but weight could be better.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmBgBiYotv,4/26/2025 12:55
1909,iPhone 16,Amazon,62415.3,4.5,superb functionality.,https://www.amazon.in/gp/product/Ae80674042,9/6/2025 10:38
1910,iPhone 15,Amazon,60785.1,3.9,"amazing phone overall, though storage capacity is average.",https://www.amazon.in/gp/product/io83588080,5/26/2025 2:00
1911,iPhone 15,Amazon,127738.08,4.8,Best phone for travel.,https://www.amazon.in/gp/product/Bl42695374,7/31/2025 8:25
1912,iPhone 17,Amazon,125406.4,4.2,Good phone with exceptional functionality.,https://www.amazon.in/dp/vc56491777,6/21/2025 11:55
1913,iPhone 16,Flipkart,86293.12,4.6,Highly recommend for daily use.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmNuyjCtjv,6/29/2025 0:28
1914,iPhone 16,Flipkart,135530.41,4.3,Satisfied with the durability.,https://www.flipkart.com/iphone-16/p/itmQaslHiva,7/16/2025 10:03
1915,iPhone 15,Amazon,114364.28,4.3,Good phone with great camera quality.,https://www.amazon.in/gp/product/zu52250889,9/25/2025 12:32
1916,iPhone 17,Amazon,134007.2,4.3,"Nice screen clarity, works well for multimedia.",https://www.amazon.in/gp/product/HJ44607023,4/28/2025 18:22
1917,iPhone 15,Amazon,114462.25,4.4,Satisfied with the connectivity.,https://www.amazon.in/gp/product/PK23851237,7/16/2025 16:35
1918,iPhone 17,Amazon,118011.11,3.8,"great phone overall, though storage capacity is average.",https://www.amazon.in/gp/product/yJ53935581,8/5/2025 11:17
1919,iPhone 17,Amazon,105835.28,3.8,"Decent for daily use, functionality is good.",https://www.amazon.in/gp/product/TL33249954,8/25/2025 21:14
1920,iPhone 15,Flipkart,104854.95,4,Great responsiveness and good for gaming.,https://www.flipkart.com/apple-iphone-15/p/itmNXLJQLkm,4/22/2025 21:33
1921,iPhone 16,Flipkart,74842.1,4.1,Great display and good for travel.,https://www.flipkart.com/apple-iphone-16/p/itmgBNIHFbG,9/24/2025 5:00
1922,iPhone 16,Flipkart,117389.02,4.2,"Nice user interface, works well for gaming.",https://www.flipkart.com/apple-iphone-16/p/itmQCwTPVlW,5/22/2025 7:27
1923,iPhone 16,Amazon,69281.56,4.2,Good phone with superb user interface.,https://www.amazon.in/dp/Mc99922819,9/4/2025 18:17
1924,iPhone 15,Amazon,157753.04,4.5,excellent design.,https://www.amazon.in/Apple-iPhone-15/dp/Vh12620505,6/8/2025 6:15
1925,iPhone 17,Amazon,137371.15,3.7,"Decent for gaming, durability is good.",https://www.amazon.in/dp/vL65570873,9/1/2025 1:35
1926,iPhone 17,Amazon,146912.32,4.2,"Nice build quality, works well for social media.",https://www.amazon.in/Apple-iPhone-17/dp/fJ11269093,9/7/2025 4:03
1927,iPhone 17,Flipkart,111171.75,3.7,"Decent for daily use, design is good.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmfZbhtQle,5/31/2025 3:34
1928,iPhone 16,Amazon,123991.71,4.1,"Nice functionality, works well for daily use.",https://www.amazon.in/gp/product/rJ84454908,7/22/2025 14:01
1929,iPhone 15,Amazon,54243.72,4.6,Incredible storage quality.,https://www.amazon.in/Apple-iPhone-15/dp/oV66624200,8/19/2025 12:16
1930,iPhone 16,Flipkart,113860.54,4.3,"Nice display, works well for business.",https://www.flipkart.com/iphone-16/p/itmAMcgQSJl,6/8/2025 2:28
1931,iPhone 17,Flipkart,105070.3,4.3,Good phone with good performance.,https://www.flipkart.com/apple-iphone-17/p/itmDLKFxHos,5/26/2025 3:00
1932,iPhone 16,Flipkart,125878.9,4.4,"Nice durability, works well for daily use.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmWENpLAMW,8/8/2025 1:02
1933,iPhone 16,Amazon,65512.7,4.4,Great speed and good for travel.,https://www.amazon.in/dp/vn54720605,10/4/2025 17:47
1934,iPhone 15,Flipkart,146457.01,4.4,Satisfied with the camera quality.,https://www.flipkart.com/iphone-15/p/itmOVkpZDhz,6/26/2025 20:40
1935,iPhone 16,Amazon,132064.58,4.5,Incredible performance quality.,https://www.amazon.in/dp/UC55003532,6/28/2025 11:06
1936,iPhone 15,Amazon,108246.24,4.8,Absolutely love the sound quality.,https://www.amazon.in/gp/product/le98715951,5/23/2025 5:34
1937,iPhone 15,Amazon,79839.06,4.9,Incredible capabilities quality.,https://www.amazon.in/gp/product/HN07521605,8/28/2025 7:25
1938,iPhone 16,Amazon,117124.55,4,Good phone with great speed.,https://www.amazon.in/Apple-iPhone-16/dp/zz74385834,7/3/2025 2:36
1939,iPhone 15,Flipkart,110205.47,4.8,Incredible build quality quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmkuMvYGNg,7/18/2025 23:09
1940,iPhone 15,Flipkart,125082.47,4.1,Satisfied with the sound quality.,https://www.flipkart.com/iphone-15/p/itmVPFgAuqr,8/15/2025 18:52
1941,iPhone 15,Flipkart,135016.04,4.1,"Nice functionality, works well for business.",https://www.flipkart.com/apple-iphone-15-smartphone/p/itmnMAZzCgd,5/29/2025 5:52
1942,iPhone 17,Amazon,94720.93,3.7,"Decent for multimedia, sound quality is good.",https://www.amazon.in/dp/hf14407975,5/17/2025 3:45
1943,iPhone 15,Amazon,128809.21,4.7,Best phone for entertainment.,https://www.amazon.in/dp/eD49167727,9/23/2025 18:52
1944,iPhone 17,Flipkart,101319.18,3.6,"great phone overall, though camera in low light is average.",https://www.flipkart.com/apple-iphone-17/p/itmwbsECmtx,9/16/2025 13:16
1945,iPhone 16,Flipkart,67988.31,4.2,Great screen clarity and good for work.,https://www.flipkart.com/iphone-16/p/itmkbksUjYc,5/24/2025 11:00
1946,iPhone 16,Flipkart,99869.64,4.2,Satisfied with the functionality.,https://www.flipkart.com/iphone-16/p/itmUsDxJsMc,8/17/2025 17:24
1947,iPhone 16,Amazon,127221.16,4.4,Satisfied with the capabilities.,https://www.amazon.in/dp/uQ32461749,5/9/2025 19:06
1948,iPhone 16,Flipkart,97029.83,4.1,Good phone with solid camera quality.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmFRHdnwQz,7/8/2025 3:03
1949,iPhone 15,Amazon,61459.46,4.2,Satisfied with the display.,https://www.amazon.in/dp/Au13199644,7/9/2025 1:24
1950,iPhone 15,Amazon,140080.33,4.4,Great performance and good for family use.,https://www.amazon.in/gp/product/KP63243090,8/17/2025 16:20
1951,iPhone 17,Flipkart,91806.51,4.3,Satisfied with the screen clarity.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmBAnMzLLw,4/26/2025 13:03
1952,iPhone 15,Amazon,146352.83,4.5,Best phone for family use.,https://www.amazon.in/gp/product/JV84751387,6/15/2025 2:00
1953,iPhone 15,Amazon,109162.8,3.9,"Decent for photography, camera quality is good.",https://www.amazon.in/gp/product/Pr93563227,5/8/2025 18:42
1954,iPhone 15,Amazon,93413.11,3.9,"Decent for travel, responsiveness is good.",https://www.amazon.in/Apple-iPhone-15/dp/Tu64393144,4/21/2025 11:43
1955,iPhone 15,Flipkart,78661.77,4.7,Absolutely love the screen clarity.,https://www.flipkart.com/iphone-15/p/itmtdjURbGH,6/28/2025 12:34
1956,iPhone 15,Amazon,125870.07,4.6,Incredible functionality quality.,https://www.amazon.in/Apple-iPhone-15/dp/VD99678086,6/21/2025 18:44
1957,iPhone 15,Amazon,136326.29,4.1,Satisfied with the speed.,https://www.amazon.in/gp/product/mp26356182,8/13/2025 15:00
1958,iPhone 15,Flipkart,119708.69,4.4,"Nice display, works well for multimedia.",https://www.flipkart.com/apple-iphone-15/p/itmEvQQqmzr,7/22/2025 22:30
1959,iPhone 17,Amazon,178800.99,3.8,"Decent for outdoor activities, design is good.",https://www.amazon.in/Apple-iPhone-17/dp/OA39028959,10/14/2025 12:00
1960,iPhone 15,Amazon,97712.76,4.1,Good phone with reliable sound quality.,https://www.amazon.in/dp/tG78852039,6/14/2025 0:55
1961,iPhone 17,Flipkart,137053.21,3.9,"Decent for business, display is good.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmPtpvowMx,5/1/2025 23:50
1962,iPhone 15,Amazon,66041.45,4.3,"Nice functionality, works well for business.",https://www.amazon.in/gp/product/ZN03196505,7/23/2025 0:20
1963,iPhone 16,Amazon,96353,4.2,Good phone with brilliant camera quality.,https://www.amazon.in/dp/PT49486785,10/1/2025 5:11
1964,iPhone 17,Amazon,138444.87,3.6,"reliable phone overall, though storage capacity is average.",https://www.amazon.in/gp/product/uP03884112,4/28/2025 5:45
1965,iPhone 16,Amazon,70522.12,4.1,Satisfied with the functionality.,https://www.amazon.in/dp/oj37384488,6/1/2025 16:52
1966,iPhone 16,Amazon,135380.03,4.4,Great features and good for entertainment.,https://www.amazon.in/gp/product/by25291310,8/20/2025 17:55
1967,iPhone 17,Amazon,99095.55,3.7,"outstanding phone overall, though software updates is average.",https://www.amazon.in/Apple-iPhone-17/dp/VQ45234580,8/17/2025 13:31
1968,iPhone 15,Amazon,63555.1,4.1,Great user interface and good for travel.,https://www.amazon.in/dp/oR61053833,10/8/2025 7:52
1969,iPhone 17,Flipkart,141362.9,4.1,"Nice display, works well for multimedia.",https://www.flipkart.com/apple-iphone-17/p/itmihXKgRkF,9/4/2025 7:17
1970,iPhone 15,Amazon,125667.56,4.8,Perfect for outdoor activities.,https://www.amazon.in/gp/product/Jm53062780,8/31/2025 15:05
1971,iPhone 15,Amazon,75808.13,4.5,Incredible battery life quality.,https://www.amazon.in/gp/product/aQ20726592,6/18/2025 15:46
1972,iPhone 16,Flipkart,96359.96,4.3,Satisfied with the connectivity.,https://www.flipkart.com/apple-iphone-16/p/itmwmVgiaRp,7/12/2025 17:18
1973,iPhone 17,Amazon,116626.88,4,Good phone with excellent storage.,https://www.amazon.in/Apple-iPhone-17/dp/kF41134387,9/1/2025 3:38
1974,iPhone 16,Flipkart,67169.87,4.5,Best phone for personal use.,https://www.flipkart.com/apple-iphone-16/p/itmcysiaJJJ,7/22/2025 21:53
1975,iPhone 16,Amazon,157084.62,4.6,outstanding durability.,https://www.amazon.in/Apple-iPhone-16/dp/pv37681191,7/18/2025 0:20
1976,iPhone 17,Amazon,95713.12,4,Great functionality and good for social media.,https://www.amazon.in/gp/product/cd03589385,7/3/2025 13:02
1977,iPhone 16,Flipkart,89994.36,4.5,Absolutely love the overall experience.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmpBUIAjiE,10/13/2025 20:33
1978,iPhone 15,Amazon,77321.73,4.4,Great display and good for family use.,https://www.amazon.in/Apple-iPhone-15/dp/oM81099680,5/19/2025 19:31
1979,iPhone 15,Amazon,122966.72,4.3,"Nice design, works well for business.",https://www.amazon.in/gp/product/an70429132,9/6/2025 15:54
1980,iPhone 15,Amazon,74164.87,3.8,Good display but price point could be better.,https://www.amazon.in/Apple-iPhone-15/dp/Fa14680033,7/14/2025 14:15
1981,iPhone 15,Amazon,94389.06,4.2,Great functionality and good for family use.,https://www.amazon.in/dp/Bj57359373,5/13/2025 3:29
1982,iPhone 17,Flipkart,137577.88,4.1,Good phone with reliable user interface.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmUXGDyruN,4/26/2025 9:28
1983,iPhone 15,Amazon,115913.43,4.3,Great features and good for travel.,https://www.amazon.in/dp/yM05095946,7/5/2025 2:44
1984,iPhone 15,Flipkart,123786.69,4.4,Good phone with satisfying overall experience.,https://www.flipkart.com/iphone-15/p/itmFGxBPzXD,8/24/2025 4:38
1985,iPhone 15,Amazon,65749.08,4.1,Good phone with amazing connectivity.,https://www.amazon.in/gp/product/OD17770543,6/20/2025 8:48
1986,iPhone 17,Amazon,90809.23,3.7,"Decent for professional tasks, storage is good.",https://www.amazon.in/gp/product/SP83078656,7/17/2025 1:31
1987,iPhone 17,Amazon,84403.32,4.1,Good phone with satisfying build quality.,https://www.amazon.in/Apple-iPhone-17/dp/yO26355834,8/28/2025 4:06
1988,iPhone 17,Amazon,135027.41,3.7,Good build quality but signal strength could be better.,https://www.amazon.in/Apple-iPhone-17/dp/Cp91679850,5/16/2025 13:09
1989,iPhone 17,Flipkart,90023.74,3.9,"Decent for social media, display is good.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmsuzlvFRv,5/22/2025 6:03
1990,iPhone 16,Flipkart,113499.91,4.1,Great connectivity and good for travel.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmSNePQJaU,7/11/2025 4:50
1991,iPhone 17,Amazon,130131.74,4,Satisfied with the speed.,https://www.amazon.in/dp/DR62458158,4/24/2025 6:28
1992,iPhone 16,Flipkart,110235.05,4.6,Absolutely love the performance.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmudNpwKLR,9/29/2025 10:41
1993,iPhone 16,Flipkart,73334.31,4.2,Satisfied with the design.,https://www.flipkart.com/iphone-16/p/itmGrHzMKNI,9/12/2025 14:09
1994,iPhone 16,Amazon,100793.22,4,Satisfied with the capabilities.,https://www.amazon.in/Apple-iPhone-16/dp/gY40392467,4/25/2025 7:57
1995,iPhone 16,Flipkart,165347.66,4,"Nice durability, works well for daily use.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmPxhRIUNq,7/25/2025 6:35
1996,iPhone 17,Flipkart,154897.64,3.8,Good overall experience but battery life could be better.,https://www.flipkart.com/iphone-17/p/itmQbNACGSR,10/1/2025 7:28
1997,iPhone 17,Amazon,136476.26,3.6,"fantastic phone overall, though size is average.",https://www.amazon.in/gp/product/Yi06698023,5/5/2025 10:14
1998,iPhone 15,Flipkart,165120.12,4.8,reliable connectivity.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmYqSuMcwZ,5/17/2025 5:00
1999,iPhone 15,Flipkart,138886.77,4.9,Perfect for multimedia.,https://www.flipkart.com/iphone-15/p/itmshxuYVir,4/29/2025 12:55
2000,iPhone 15,Flipkart,65772.94,4.2,Great responsiveness and good for daily use.,https://www.flipkart.com/apple-iphone-15/p/itmTeOUVNMV,8/30/2025 5:18
2001,iPhone 17,Amazon,124109.25,4.3,Satisfied with the storage.,https://www.amazon.in/dp/JN39494948,7/5/2025 14:59
2002,iPhone 17,Amazon,89885.23,4.3,Good phone with excellent overall experience.,https://www.amazon.in/gp/product/cK26326866,4/30/2025 18:52
2003,iPhone 16,Amazon,67051.28,4.5,Best phone for professional tasks.,https://www.amazon.in/Apple-iPhone-16/dp/FT67060014,9/26/2025 16:47
2004,iPhone 16,Amazon,89961.42,4.5,Best phone for travel.,https://www.amazon.in/Apple-iPhone-16/dp/RV03972917,6/19/2025 17:08
2005,iPhone 15,Amazon,173988.35,4.5,Highly recommend for daily use.,https://www.amazon.in/dp/ow36201887,7/13/2025 15:31
2006,iPhone 17,Amazon,161334.53,4.1,Good phone with impressive design.,https://www.amazon.in/gp/product/ul31541760,9/4/2025 7:35
2007,iPhone 15,Amazon,175816.5,4.7,Incredible design quality.,https://www.amazon.in/dp/VG59999970,8/24/2025 7:52
2008,iPhone 15,Flipkart,113340.71,4,Great design and good for family use.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmydYLitEc,5/28/2025 12:00
2009,iPhone 15,Amazon,81142,3.9,"good phone overall, though size is average.",https://www.amazon.in/gp/product/Cr53949044,5/1/2025 1:31
2010,iPhone 16,Flipkart,70871.33,4.4,"Nice camera quality, works well for daily use.",https://www.flipkart.com/apple-iphone-16/p/itmfcxoiYZz,5/21/2025 8:15
2011,iPhone 16,Flipkart,73405.56,4.1,"Nice screen clarity, works well for entertainment.",https://www.flipkart.com/apple-iphone-16-smartphone/p/itmAkpxiVTS,9/20/2025 21:10
2012,iPhone 15,Amazon,103049.35,4.4,"Nice performance, works well for family use.",https://www.amazon.in/dp/cO10569130,9/12/2025 19:33
2013,iPhone 15,Amazon,145152.56,4.8,Incredible functionality quality.,https://www.amazon.in/dp/fN33564247,5/5/2025 16:30
2014,iPhone 17,Flipkart,102966.31,3.9,"outstanding phone overall, though storage capacity is average.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmIYQsdvLe,5/14/2025 8:14
2015,iPhone 17,Amazon,116307.16,4.3,Satisfied with the build quality.,https://www.amazon.in/Apple-iPhone-17/dp/ge45297332,10/11/2025 10:47
2016,iPhone 15,Flipkart,140637.3,5,Best phone for outdoor activities.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmcrwrvSnL,8/23/2025 4:17
2017,iPhone 16,Amazon,85343.95,4.6,Best phone for family use.,https://www.amazon.in/Apple-iPhone-16/dp/uT35679581,6/20/2025 3:28
2018,iPhone 15,Amazon,63005.22,4.6,Highly recommend for outdoor activities.,https://www.amazon.in/Apple-iPhone-15/dp/np16729472,10/14/2025 18:52
2019,iPhone 17,Flipkart,87245.26,3.8,"Decent for social media, durability is good.",https://www.flipkart.com/apple-iphone-17/p/itmogFZdtFm,7/31/2025 4:52
2020,iPhone 15,Flipkart,102268.48,4.4,"Nice functionality, works well for personal use.",https://www.flipkart.com/apple-iphone-15-smartphone/p/itmXmqmZjto,8/2/2025 11:12
2021,iPhone 17,Amazon,161403.96,3.9,Good features but weight could be better.,https://www.amazon.in/Apple-iPhone-17/dp/uN58906020,6/13/2025 7:24
2022,iPhone 16,Amazon,115852.68,4.1,Good phone with brilliant build quality.,https://www.amazon.in/Apple-iPhone-16/dp/Wl28390154,6/12/2025 12:36
2023,iPhone 15,Amazon,84539.07,4.7,Perfect for outdoor activities.,https://www.amazon.in/Apple-iPhone-15/dp/eL24640324,7/20/2025 13:58
2024,iPhone 16,Flipkart,116171.67,4.5,exceptional capabilities.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmlTWeXSYG,8/30/2025 21:33
2025,iPhone 16,Amazon,130556.99,4.3,Satisfied with the capabilities.,https://www.amazon.in/dp/gM06058182,8/13/2025 16:09
2026,iPhone 15,Amazon,137052.86,4.9,Highly recommend for entertainment.,https://www.amazon.in/gp/product/QH08727827,5/11/2025 21:15
2027,iPhone 17,Flipkart,152034.34,3.7,"amazing phone overall, though storage capacity is average.",https://www.flipkart.com/apple-iphone-17/p/itmZwGcsdwW,10/8/2025 3:29
2028,iPhone 15,Amazon,155127.25,4.6,Perfect for personal use.,https://www.amazon.in/Apple-iPhone-15/dp/au94372957,7/14/2025 1:48
2029,iPhone 16,Amazon,117453.69,4.3,"Nice display, works well for professional tasks.",https://www.amazon.in/dp/Br13444000,7/28/2025 10:34
2030,iPhone 17,Amazon,96941.05,4,"Nice overall experience, works well for social media.",https://www.amazon.in/Apple-iPhone-17/dp/jm00064371,4/27/2025 9:19
2031,iPhone 15,Amazon,120732.41,3.9,"exceptional phone overall, though camera in low light is average.",https://www.amazon.in/dp/Vg99588421,9/29/2025 16:54
2032,iPhone 16,Flipkart,133858.25,4.4,Satisfied with the responsiveness.,https://www.flipkart.com/iphone-16/p/itmoIBgDaYx,8/19/2025 12:08
2033,iPhone 15,Amazon,84654.74,4.2,Satisfied with the storage.,https://www.amazon.in/Apple-iPhone-15/dp/Jm32326361,7/5/2025 2:43
2034,iPhone 17,Flipkart,82561.98,3.8,"Decent for travel, design is good.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmprmtJxlX,7/25/2025 4:50
2035,iPhone 15,Flipkart,83619.64,4.7,excellent battery life.,https://www.flipkart.com/apple-iphone-15/p/itmIlXpMjMi,4/24/2025 13:41
2036,iPhone 17,Flipkart,163633.92,4,"Nice design, works well for family use.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmmQbUkREq,10/4/2025 3:12
2037,iPhone 16,Amazon,74218.64,4.5,Best phone for travel.,https://www.amazon.in/dp/EB41533906,10/2/2025 0:58
2038,iPhone 16,Amazon,97365.77,4.1,"Nice speed, works well for personal use.",https://www.amazon.in/gp/product/Hc05823533,6/1/2025 1:20
2039,iPhone 17,Flipkart,107929.15,4,Good phone with excellent responsiveness.,https://www.flipkart.com/apple-iphone-17/p/itmvfAtkaxO,6/7/2025 22:34
2040,iPhone 15,Amazon,144408.87,4.7,Incredible storage quality.,https://www.amazon.in/gp/product/Bm11482856,5/30/2025 12:01
2041,iPhone 15,Amazon,113887.95,4,Great sound quality and good for business.,https://www.amazon.in/dp/Wl18858143,6/12/2025 12:40
2042,iPhone 15,Flipkart,81156.71,4.7,Highly recommend for photography.,https://www.flipkart.com/apple-iphone-15/p/itmMcdPxSPx,4/22/2025 6:00
2043,iPhone 15,Amazon,153496.77,4.4,"Nice durability, works well for gaming.",https://www.amazon.in/Apple-iPhone-15/dp/Vf22284799,5/12/2025 1:38
2044,iPhone 15,Flipkart,74007.78,4.3,"Nice capabilities, works well for social media.",https://www.flipkart.com/iphone-15/p/itmUJzkcmmM,5/3/2025 6:56
2045,iPhone 15,Flipkart,98785.2,4.4,"Nice connectivity, works well for work.",https://www.flipkart.com/apple-iphone-15/p/itmfKOkkxtD,4/21/2025 7:46
2046,iPhone 15,Amazon,76860.25,4.3,Good phone with superb durability.,https://www.amazon.in/gp/product/qy08971916,5/24/2025 20:17
2047,iPhone 16,Flipkart,126277.69,4.3,"Nice camera quality, works well for daily use.",https://www.flipkart.com/iphone-16/p/itmvcmQjCOq,6/16/2025 22:14
2048,iPhone 15,Amazon,138463.29,4.9,Perfect for business.,https://www.amazon.in/Apple-iPhone-15/dp/yx64222412,8/23/2025 19:22
2049,iPhone 15,Flipkart,98395.99,4.5,Highly recommend for social media.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmgbJoTuNG,4/20/2025 1:43
2050,iPhone 15,Flipkart,84633.49,4.8,fantastic build quality.,https://www.flipkart.com/apple-iphone-15/p/itmThWvetfX,9/6/2025 11:48
2051,iPhone 15,Flipkart,128276.22,4.6,Absolutely love the overall experience.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmWViSdazs,6/16/2025 9:55
2052,iPhone 15,Flipkart,111016.69,4.5,Highly recommend for personal use.,https://www.flipkart.com/apple-iphone-15/p/itmpFqdmfVW,9/9/2025 7:48
2053,iPhone 17,Amazon,94327.29,3.9,"amazing phone overall, though charging speed is average.",https://www.amazon.in/dp/gM27636049,5/18/2025 16:56
2054,iPhone 16,Amazon,102727.35,4.3,"Nice user interface, works well for family use.",https://www.amazon.in/Apple-iPhone-16/dp/SW28065737,5/17/2025 16:13
2055,iPhone 15,Flipkart,102217.6,4.1,Good phone with impressive display.,https://www.flipkart.com/iphone-15/p/itmSJeBJqZl,7/19/2025 17:00
2056,iPhone 16,Amazon,81198.44,4.2,Great battery life and good for outdoor activities.,https://www.amazon.in/gp/product/XO28970532,9/5/2025 15:06
2057,iPhone 15,Amazon,106910.74,4,Satisfied with the camera quality.,https://www.amazon.in/gp/product/gp25758749,9/18/2025 2:01
2058,iPhone 15,Amazon,147631.56,4.7,Absolutely love the features.,https://www.amazon.in/gp/product/xT81478576,7/13/2025 0:54
2059,iPhone 15,Amazon,150018.11,4.5,Absolutely love the features.,https://www.amazon.in/dp/xS72544124,6/3/2025 21:12
